Product-ID,Base-Name,Price,Price Percentage Change 24h,Base Currency ID,Quote Currency ID
ORCA-USDC,Orca,2.9973,6.22319878087678,ORCA,USDC
INJ-USD,Injective,14.946,6.06017598637525,INJ,USD
INJ-USDC,Injective,14.946,6.06017598637525,INJ,USDC
00-USD,00 Token,0.0196,5.94594594594595,00,USD
00-USDC,00 Token,0.0196,5.94594594594595,00,USDC
ACS-USD,Access,0.0014691,5.92688730261735,ACS,USD
ACS-USDC,Access,0.0014691,5.92688730261735,ACS,USDC
ENS-EUR,Ethereum Name Service,20.45,5.46673543063435,ENS,EUR
EIGEN-USD,EigenLayer,1.553,5.359565807327,EIGEN,USD
EIGEN-USDC,EigenLayer,1.553,5.359565807327,EIGEN,USDC
FAI-USD,Freysa,0.0208,5.1567239635996,FAI,USD
FAI-USDC,Freysa,0.0208,5.1567239635996,FAI,USDC
RED-USDC,Redstone,0.4414,5.0952380952381,RED,USDC
RED-USD,Redstone,0.4414,5.0952380952381,RED,USD
AGLD-USD,Adventure Gold,0.932,5.01408450704225,AGLD,USD
AGLD-USDC,Adventure Gold,0.932,5.01408450704225,AGLD,USDC
PERP-USDC,Perpetual Protocol,0.2829,4.661487236404,PERP,USDC
PERP-USD,Perpetual Protocol,0.2829,4.661487236404,PERP,USD
SYRUP-USDC,Maple Finance,0.447,4.63483146067416,SYRUP,USDC
SYRUP-USD,Maple Finance,0.447,4.63483146067416,SYRUP,USD
PYTH-USD,Pyth Network,0.1412,4.36067997043607,PYTH,USD
PYTH-USDC,Pyth Network,0.1412,4.36067997043607,PYTH,USDC
GNO-USDC,Gnosis,138.47,4.10495451469814,GNO,USDC
GNO-USD,Gnosis,138.47,4.10495451469814,GNO,USD
BERA-USD,Berachain,2.895,4.06182602444285,BERA,USD
BERA-USDC,Berachain,2.895,4.06182602444285,BERA,USDC
ENS-USDC,Ethereum Name Service,22.97,4.03079710144928,ENS,USDC
ENS-USD,Ethereum Name Service,22.97,4.03079710144928,ENS,USD
TNSR-USD,Tensor,0.157,3.97350993377483,TNSR,USD
TNSR-USDC,Tensor,0.157,3.97350993377483,TNSR,USDC
DEXT-USD,DEXTools,0.319,3.73983739837398,DEXT,USD
DEXT-USDC,DEXTools,0.319,3.73983739837398,DEXT,USDC
XTZ-EUR,Tezos,0.56,3.7037037037037,XTZ,EUR
KAVA-USDC,Kava,0.437,3.65275142314991,KAVA,USDC
KAVA-USD,Kava,0.437,3.65275142314991,KAVA,USD
POND-USD,Marlin,0.01081,3.64333652924257,POND,USD
POND-USDC,Marlin,0.01081,3.64333652924257,POND,USDC
RPL-USD,Rocket Pool,4.94,3.56394129979036,RPL,USD
RPL-USDC,Rocket Pool,4.94,3.56394129979036,RPL,USDC
ALEPH-USD,Aleph Cloud,0.0699,3.55555555555556,ALEPH,USD
ALEPH-USDC,Aleph Cloud,0.0699,3.55555555555556,ALEPH,USDC
EOS-EUR,EOS,0.6972,3.51893095768374,EOS,EUR
1INCH-EUR,1inch,0.211,3.43137254901961,1INCH,EUR
CVX-USD,Convex Finance,3.314,3.3686837180287,CVX,USD
CVX-USDC,Convex Finance,3.314,3.3686837180287,CVX,USDC
APE-USD,ApeCoin,0.703,3.23054331864905,APE,USD
APE-USDC,ApeCoin,0.703,3.23054331864905,APE,USDC
APE-EUR,ApeCoin,0.62,3.16139767054908,APE,EUR
API3-USD,Api3,0.817,3.15656565656566,API3,USD
API3-USDC,Api3,0.817,3.15656565656566,API3,USDC
IOTX-USDC,IoTeX,0.02762,3.13666915608663,IOTX,USDC
IOTX-USD,IoTeX,0.02762,3.13666915608663,IOTX,USD
G-USDC,Gravity,0.01504,3.08430431802605,G,USDC
G-USD,Gravity,0.01504,3.08430431802605,G,USD
NKN-USDC,NKN,0.0369,3.07262569832402,NKN,USDC
NKN-USD,NKN,0.0369,3.07262569832402,NKN,USD
GST-USDC,Green Satoshi Token,0.009209,3.0089485458613,GST,USDC
GST-USD,Green Satoshi Token,0.009209,3.0089485458613,GST,USD
ALCX-USDC,Alchemix,10.03,2.97741273100616,ALCX,USDC
ALCX-USD,Alchemix,10.03,2.97741273100616,ALCX,USD
METIS-USDC,Metis,19.9,2.94878427315054,METIS,USDC
METIS-USD,Metis,19.9,2.94878427315054,METIS,USD
AST-USD,AirSwap,0.046,2.9082774049217,AST,USD
AST-USDC,AirSwap,0.046,2.9082774049217,AST,USDC
ARB-USDC,Arbitrum,0.404,2.87751464222052,ARB,USDC
ARB-USD,Arbitrum,0.404,2.87751464222052,ARB,USD
IP-USDC,Story,4.389,2.859151628779,IP,USDC
IP-USD,Story,4.389,2.859151628779,IP,USD
FORTH-USD,Ampleforth Governance Token,2.5432,2.85529402248645,FORTH,USD
FORTH-USDC,Ampleforth Governance Token,2.5432,2.85529402248645,FORTH,USDC
CVC-USD,Civic,0.1439,2.78571428571429,CVC,USD
CVC-USDC,Civic,0.1439,2.78571428571429,CVC,USDC
APE-USDT,ApeCoin,0.702,2.78184480234261,APE,USDT
XTZ-USDC,Tezos,0.629,2.77777777777778,XTZ,USDC
ENS-USDT,Ethereum Name Service,22.94,2.77777777777778,ENS,USDT
XTZ-USD,Tezos,0.629,2.77777777777778,XTZ,USD
CRV-EUR,Curve DAO Token,0.6816,2.74344287006331,CRV,EUR
CORECHAIN-USD,Core,0.825,2.73972602739726,CORECHAIN,USD
CORECHAIN-USDC,Core,0.825,2.73972602739726,CORECHAIN,USDC
REZ-USDC,Renzo,0.0139,2.73466371027347,REZ,USDC
REZ-USD,Renzo,0.0139,2.73466371027347,REZ,USD
SEAM-USD,Seamless,0.4884,2.66974984233761,SEAM,USD
SEAM-USDC,Seamless,0.4884,2.66974984233761,SEAM,USDC
XTZ-BTC,Tezos,0.00000577,2.66903914590747,XTZ,BTC
PNUT-USDC,Peanut the Squirrel,0.3316,2.63076446920458,PNUT,USDC
PNUT-USD,Peanut the Squirrel,0.3316,2.63076446920458,PNUT,USD
BAT-EUR,Basic Attention Token,0.12902,2.62488068724149,BAT,EUR
SD-USDC,Stader,0.5652,2.61437908496732,SD,USDC
SD-USD,Stader,0.5652,2.61437908496732,SD,USD
ETH-EUR,Ethereum,2331.18,2.58082401552455,ETH,EUR
RARE-USDC,SuperRare,0.0642,2.55591054313099,RARE,USDC
RARE-USD,SuperRare,0.0642,2.55591054313099,RARE,USD
PRO-USD,Propy,1.0931,2.5518341307815,PRO,USD
PRO-USDC,Propy,1.0931,2.5518341307815,PRO,USDC
POLS-USDC,Polkastarter,0.2327,2.51101321585903,POLS,USDC
POLS-USD,Polkastarter,0.2327,2.51101321585903,POLS,USD
UMA-USD,UMA,1.237,2.48550124275062,UMA,USD
UMA-USDC,UMA,1.237,2.48550124275062,UMA,USDC
ETH-GBP,Ethereum,1954.91,2.40653336616081,ETH,GBP
ACX-USDC,Across Protocol,0.2311,2.34720992028344,ACX,USDC
ACX-USD,Across Protocol,0.2311,2.34720992028344,ACX,USD
MINA-EUR,Mina,0.223,2.29357798165138,MINA,EUR
BAT-BTC,Basic Attention Token,0.00000134,2.29007633587786,BAT,BTC
MKR-BTC,Maker,0.01549,2.24422442244224,MKR,BTC
PROMPT-USD,Wayfinder,0.22207,2.23746604668293,PROMPT,USD
PROMPT-USDC,Wayfinder,0.22207,2.23746604668293,PROMPT,USDC
MANA-EUR,Decentraland,0.278,2.20588235294118,MANA,EUR
CELR-USDC,Celer Network,0.00985,2.17842323651452,CELR,USDC
CELR-USD,Celer Network,0.00985,2.17842323651452,CELR,USD
INDEX-USDC,Index Cooperative,1.41,2.17391304347826,INDEX,USDC
INDEX-USD,Index Cooperative,1.41,2.17391304347826,INDEX,USD
CRV-USD,Curve DAO Token,0.7705,2.08002119766826,CRV,USD
CRV-USDC,Curve DAO Token,0.7705,2.08002119766826,CRV,USDC
VVV-USDC,Venice Token,3.51,2.03488372093023,VVV,USDC
VVV-USD,Venice Token,3.51,2.03488372093023,VVV,USD
ETH-BTC,Ethereum,0.02421,2.02275600505689,ETH,BTC
XTZ-GBP,Tezos,0.461,1.99115044247788,XTZ,GBP
ETH-USD,Ethereum,2636.09,1.9239617527539,ETH,USD
ETH-USDC,Ethereum,2636.09,1.9239617527539,ETH,USDC
FIL-GBP,Filecoin,2.14,1.9047619047619,FIL,GBP
ETH-DAI,Ethereum,2636.32,1.89227629707501,ETH,DAI
CBETH-USDC,Coinbase Wrapped Staked ETH,2899.01,1.85903517093567,CBETH,USDC
CBETH-USD,Coinbase Wrapped Staked ETH,2899.01,1.85903517093567,CBETH,USD
ETH-USDT,Ethereum,2633.97,1.83726729687409,ETH,USDT
DOT-GBP,Polkadot,3.39,1.8018018018018,DOT,GBP
GMT-USDT,STEPN,0.0585,1.73913043478261,GMT,USDT
LINK-EUR,Chainlink,14.06,1.73661360347323,LINK,EUR
1INCH-USDC,1inch,0.235,1.73160173160173,1INCH,USDC
1INCH-USD,1inch,0.235,1.73160173160173,1INCH,USD
TIME-USDC,Chrono.tech,12.96,1.72684458398744,TIME,USDC
TIME-USD,Chrono.tech,12.96,1.72684458398744,TIME,USD
LOKA-USDC,League of Kingdoms Arena,0.0716,1.70454545454545,LOKA,USDC
LOKA-USD,League of Kingdoms Arena,0.0716,1.70454545454545,LOKA,USD
ALICE-USDC,MyNeighborAlice,0.478,1.70212765957447,ALICE,USDC
ALICE-USD,MyNeighborAlice,0.478,1.70212765957447,ALICE,USD
FOX-USDC,Shapeshift FOX Token,0.03,1.69491525423729,FOX,USDC
FOX-USD,Shapeshift FOX Token,0.03,1.69491525423729,FOX,USD
ZETACHAIN-USD,Zetachain,0.2541,1.64,ZETACHAIN,USD
ZETACHAIN-USDC,Zetachain,0.2541,1.64,ZETACHAIN,USDC
STG-USD,Stargate Finance,0.1984,1.63934426229508,STG,USD
STG-USDC,Stargate Finance,0.1984,1.63934426229508,STG,USDC
VOXEL-USDC,Voxies,0.0759,1.60642570281124,VOXEL,USDC
VOXEL-USD,Voxies,0.0759,1.60642570281124,VOXEL,USD
FLOKI-USD,FLOKI,0.0001013,1.60481444332999,FLOKI,USD
FLOKI-USDC,FLOKI,0.0001013,1.60481444332999,FLOKI,USDC
ARPA-USD,ARPA Chain,0.0255,1.59362549800797,ARPA,USD
ARPA-USDC,ARPA Chain,0.0255,1.59362549800797,ARPA,USDC
MLN-USDC,Enzyme,8.57,1.54028436018957,MLN,USDC
MLN-USD,Enzyme,8.57,1.54028436018957,MLN,USD
BAT-USD,Basic Attention Token,0.14494,1.51992715556489,BAT,USD
BAT-USDC,Basic Attention Token,0.14494,1.51992715556489,BAT,USDC
LTC-GBP,Litecoin,71.01,1.48635129341146,LTC,GBP
ETC-GBP,Ethereum Classic,13.78,1.47275405007364,ETC,GBP
LINK-GBP,Chainlink,11.79,1.46299483648881,LINK,GBP
ME-USDC,Magic Eden,0.976,1.45530145530146,ME,USDC
ME-USD,Magic Eden,0.976,1.45530145530146,ME,USD
CRV-BTC,Curve DAO Token,0.000007,1.44927536231884,CRV,BTC
AIOZ-USD,AIOZ Network,0.4339,1.42589995324918,AIOZ,USD
AIOZ-USDC,AIOZ Network,0.4339,1.42589995324918,AIOZ,USDC
LTC-EUR,Litecoin,84.65,1.42583273424395,LTC,EUR
KERNEL-USD,KernelDAO,0.1785,1.42045454545455,KERNEL,USD
KERNEL-USDC,KernelDAO,0.1785,1.42045454545455,KERNEL,USDC
ETC-EUR,Ethereum Classic,16.44,1.4188772362739,ETC,EUR
RLC-USD,iExec RLC,1.1872,1.41807620023919,RLC,USD
RLC-USDC,iExec RLC,1.1872,1.41807620023919,RLC,USDC
POWR-USD,Powerledger,0.1808,1.40213123948402,POWR,USD
POWR-USDC,Powerledger,0.1808,1.40213123948402,POWR,USDC
STORJ-USD,Storj,0.2972,1.39883998635278,STORJ,USD
STORJ-USDC,Storj,0.2972,1.39883998635278,STORJ,USDC
EGLD-USD,MultiversX,18.33,1.38274336283186,EGLD,USD
EGLD-USDC,MultiversX,18.33,1.38274336283186,EGLD,USDC
AXS-USDC,Axie Infinity,2.871,1.3771186440678,AXS,USDC
AXS-USD,Axie Infinity,2.871,1.3771186440678,AXS,USD
MAGIC-USD,MAGIC,0.1655,1.34721371708512,MAGIC,USD
MAGIC-USDC,MAGIC,0.1655,1.34721371708512,MAGIC,USDC
AXS-USDT,Axie Infinity,2.87,1.34180790960452,AXS,USDT
RAD-USD,Radworks,0.76,1.33333333333333,RAD,USD
RAD-USDC,Radworks,0.76,1.33333333333333,RAD,USDC
PLU-USD,Pluton,0.77,1.31578947368421,PLU,USD
PLU-USDC,Pluton,0.77,1.31578947368421,PLU,USDC
LSETH-USD,Liquid Staked ETH,2843.62,1.31037038092659,LSETH,USD
LSETH-USDC,Liquid Staked ETH,2843.62,1.31037038092659,LSETH,USDC
ICP-EUR,Internet Computer,4.725,1.30789022298456,ICP,EUR
AURORA-USD,Aurora,0.0936,1.2987012987013,AURORA,USD
AURORA-USDC,Aurora,0.0936,1.2987012987013,AURORA,USDC
CHZ-EUR,Chiliz,0.0391,1.29533678756477,CHZ,EUR
DOT-EUR,Polkadot,4,1.26582278481013,DOT,EUR
CHZ-GBP,Chiliz,0.0328,1.23456790123457,CHZ,GBP
ZETA-USD,Zetachain,0.255,1.23064708217547,ZETA,USD
ZETA-USDC,Zetachain,0.255,1.23064708217547,ZETA,USDC
SKL-USD,SKALE,0.0249,1.21951219512195,SKL,USD
SKL-USDC,SKALE,0.0249,1.21951219512195,SKL,USDC
GMT-USD,STEPN,0.0584,1.21317157712305,GMT,USD
GMT-USDC,STEPN,0.0584,1.21317157712305,GMT,USDC
LINK-USDT,Chainlink,15.97,1.20405576679341,LINK,USDT
IDEX-USD,IDEX,0.0254,1.19521912350598,IDEX,USD
IDEX-USDC,IDEX,0.0254,1.19521912350598,IDEX,USDC
AXS-EUR,Axie Infinity,2.54,1.19521912350598,AXS,EUR
ETC-BTC,Ethereum Classic,0.000171,1.18343195266272,ETC,BTC
LINK-USDC,Chainlink,15.908,1.17018570338336,LINK,USDC
LINK-USD,Chainlink,15.908,1.17018570338336,LINK,USD
PUNDIX-USDC,Pundi X (New),0.4155,1.16873630387144,PUNDIX,USDC
PUNDIX-USD,Pundi X (New),0.4155,1.16873630387144,PUNDIX,USD
BNT-USD,Bancor Network Token,0.7125,1.16427658668181,BNT,USD
BNT-USDC,Bancor Network Token,0.7125,1.16427658668181,BNT,USDC
1INCH-GBP,1inch,0.174,1.16279069767442,1INCH,GBP
AXS-BTC,Axie Infinity,0.0000264,1.14942528735632,AXS,BTC
TOSHI-USD,Toshi,0.0007095,1.12599771949829,TOSHI,USD
TOSHI-USDC,Toshi,0.0007095,1.12599771949829,TOSHI,USDC
CRV-GBP,Curve DAO Token,0.5693,1.1190053285968,CRV,GBP
LINK-BTC,Chainlink,0.00014589,1.10887795412017,LINK,BTC
ICP-GBP,Internet Computer,3.969,1.0952623535405,ICP,GBP
GRT-USDC,The Graph,0.1126,1.07719928186715,GRT,USDC
GRT-USD,The Graph,0.1126,1.07719928186715,GRT,USD
OGN-USDC,Origin Token,0.06623,1.05279218797681,OGN,USDC
OGN-USD,Origin Token,0.06623,1.05279218797681,OGN,USD
JASMY-USDT,Jasmy,0.01762,1.03211009174312,JASMY,USDT
FIL-USDC,Filecoin,2.864,1.02292768959436,FIL,USDC
FIL-USD,Filecoin,2.864,1.02292768959436,FIL,USD
AUCTION-USD,Bounce Token,11.94,1.01522842639594,AUCTION,USD
AUCTION-USDC,Bounce Token,11.94,1.01522842639594,AUCTION,USDC
KRL-USD,Kryll,0.3532,1.0008578781813,KRL,USD
KRL-USDC,Kryll,0.3532,1.0008578781813,KRL,USDC
AKT-USD,Akash Network,1.529,0.99075297225892,AKT,USD
AKT-USDC,Akash Network,1.529,0.99075297225892,AKT,USDC
ETC-USDC,Ethereum Classic,18.62,0.97613882863341,ETC,USDC
ETC-USD,Ethereum Classic,18.62,0.97613882863341,ETC,USD
GRT-GBP,The Graph,0.0831,0.97205346294046,GRT,GBP
TIA-USD,Celestia,2.647,0.9534706331045,TIA,USD
TIA-USDC,Celestia,2.647,0.9534706331045,TIA,USDC
MKR-USD,Maker,1662.75,0.94709042892268,MKR,USD
MKR-USDC,Maker,1662.75,0.94709042892268,MKR,USDC
ROSE-USD,Oasis Network,0.0342,0.94451003541913,ROSE,USD
ROSE-USDC,Oasis Network,0.0342,0.94451003541913,ROSE,USDC
SEI-USD,Sei,0.2245,0.94424460431655,SEI,USD
SEI-USDC,Sei,0.2245,0.94424460431655,SEI,USDC
FIL-BTC,Filecoin,0.00002633,0.91989267918743,FIL,BTC
LTC-USDC,Litecoin,95.69,0.90688600653802,LTC,USDC
LTC-USD,Litecoin,95.69,0.90688600653802,LTC,USD
FARM-USD,Harvest Finance,31.34,0.90148100450741,FARM,USD
FARM-USDC,Harvest Finance,31.34,0.90148100450741,FARM,USDC
ANKR-GBP,Ankr,0.0135,0.89686098654709,ANKR,GBP
ONDO-USDC,Ondo Finance,0.94478,0.87768002050056,ONDO,USDC
ONDO-USD,Ondo Finance,0.94478,0.87768002050056,ONDO,USD
ICP-USD,Internet Computer,5.325,0.87137715476416,ICP,USD
ICP-USDC,Internet Computer,5.325,0.87137715476416,ICP,USDC
XLM-EUR,Stellar Lumens,0.253912,0.87000738910385,XLM,EUR
DIA-USDC,DIA,0.4709,0.86967697712278,DIA,USDC
DIA-USD,DIA,0.4709,0.86967697712278,DIA,USD
MOG-USDC,Mog Coin,0.00000118,0.85470085470085,MOG,USDC
MOG-USD,Mog Coin,0.00000118,0.85470085470085,MOG,USD
ILV-USD,Illuvium,14.3,0.84626234132581,ILV,USD
ILV-USDC,Illuvium,14.3,0.84626234132581,ILV,USDC
HBAR-USD,Hedera,0.18679,0.83675232131289,HBAR,USD
HBAR-USDC,Hedera,0.18679,0.83675232131289,HBAR,USDC
ANKR-EUR,Ankr,0.01611,0.81351689612015,ANKR,EUR
CTSI-USD,Cartesi,0.0745,0.81190798376184,CTSI,USD
CTSI-USDC,Cartesi,0.0745,0.81190798376184,CTSI,USDC
LTC-BTC,Litecoin,0.000879,0.80275229357798,LTC,BTC
DOT-USD,Polkadot,4.527,0.80160320641283,DOT,USD
DOT-USDC,Polkadot,4.527,0.80160320641283,DOT,USDC
OXT-USD,Orchid,0.0631,0.79872204472843,OXT,USD
OXT-USDC,Orchid,0.0631,0.79872204472843,OXT,USDC
HBAR-USDT,Hedera,0.18674,0.78799654576857,HBAR,USDT
LDO-USD,Lido DAO Token,0.9,0.78387458006719,LDO,USD
LDO-USDC,Lido DAO Token,0.9,0.78387458006719,LDO,USDC
COMP-BTC,Compound,0.000393,0.76923076923077,COMP,BTC
PENDLE-USDC,Pendle,4.482,0.76438848920863,PENDLE,USDC
PENDLE-USD,Pendle,4.482,0.76438848920863,PENDLE,USD
JASMY-USD,Jasmy,0.01747,0.74971164936563,JASMY,USD
JASMY-USDC,Jasmy,0.01747,0.74971164936563,JASMY,USDC
VARA-USDC,Vara,0.00682,0.73855243722304,VARA,USDC
VARA-USD,Vara,0.00682,0.73855243722304,VARA,USD
LPT-USDC,Livepeer,5.53,0.72859744990893,LPT,USDC
LPT-USD,Livepeer,5.53,0.72859744990893,LPT,USD
DOT-BTC,Polkadot,0.0000417,0.72463768115942,DOT,BTC
MANA-USDC,Decentraland,0.3119,0.71036486922829,MANA,USDC
MANA-USD,Decentraland,0.3119,0.71036486922829,MANA,USD
GRT-EUR,The Graph,0.0994,0.70921985815603,GRT,EUR
XRP-EUR,XRP,2.0343,0.70792079207921,XRP,EUR
CRO-EUR,Cronos,0.0865,0.69848661233993,CRO,EUR
CHZ-USD,Chiliz,0.0442,0.68337129840547,CHZ,USD
CHZ-USDC,Chiliz,0.0442,0.68337129840547,CHZ,USDC
USDT-EUR,Tether,0.88455,0.68179748679658,USDT,EUR
USDC-EUR,USDC,0.8841,0.67182874060578,USDC,EUR
GLM-USD,Golem,0.2657,0.64393939393939,GLM,USD
GLM-USDC,Golem,0.2657,0.64393939393939,GLM,USDC
DASH-USD,Dash,23.99,0.62919463087248,DASH,USD
DASH-USDC,Dash,23.99,0.62919463087248,DASH,USDC
BLAST-USD,Blast,0.0032,0.62893081761006,BLAST,USD
BLAST-USDC,Blast,0.0032,0.62893081761006,BLAST,USDC
USDT-GBP,Tether,0.7423,0.62355971262031,USDT,GBP
ICP-BTC,Internet Computer,0.0000489,0.61728395061728,ICP,BTC
USDC-GBP,USDC,0.7419,0.61025223759154,USDC,GBP
SOL-EUR,Solana,154.08,0.60067902846696,SOL,EUR
AVT-USD,Aventus,1.69,0.5952380952381,AVT,USD
AVT-USDC,Aventus,1.69,0.5952380952381,AVT,USDC
SOL-GBP,Solana,129.35,0.59102574072634,SOL,GBP
ROSE-USDT,Oasis Network,0.0342,0.58823529411765,ROSE,USDT
SNX-EUR,Synthetix Network Token,0.692,0.58139534883721,SNX,EUR
EOS-BTC,EOS,0.000007,0.57471264367816,EOS,BTC
ERN-USD,Ethernity Chain,1.6714,0.56558363417569,ERN,USD
ERN-USDC,Ethernity Chain,1.6714,0.56558363417569,ERN,USDC
TURBO-USD,Turbo,0.005266,0.55375214817644,TURBO,USD
TURBO-USDC,Turbo,0.005266,0.55375214817644,TURBO,USDC
BTC-EUR,Bitcoin,96281.92,0.54823174714733,BTC,EUR
SHPING-USD,SHPING,0.006423,0.54790231684408,SHPING,USD
SHPING-USDC,SHPING,0.006423,0.54790231684408,SHPING,USDC
COMP-USD,Compound,42.54,0.54360671236114,COMP,USD
COMP-USDC,Compound,42.54,0.54360671236114,COMP,USDC
BTC-GBP,Bitcoin,80820.55,0.53242515597222,BTC,GBP
ALEO-USDC,Aleo,0.192,0.52356020942408,ALEO,USDC
ALEO-USD,Aleo,0.192,0.52356020942408,ALEO,USD
XLM-USDT,Stellar Lumens,0.2882,0.52319497732822,XLM,USDT
SPA-USD,Sperax,0.017411,0.50799515095538,SPA,USD
SPA-USDC,Sperax,0.017411,0.50799515095538,SPA,USDC
FLOW-USDC,Flow,0.402,0.5,FLOW,USDC
FLOW-USD,Flow,0.402,0.5,FLOW,USD
VTHO-USDC,VeThor Token,0.002481,0.48602673147023,VTHO,USDC
VTHO-USD,VeThor Token,0.002481,0.48602673147023,VTHO,USD
XLM-USDC,Stellar Lumens,0.287507,0.47738702248192,XLM,USDC
XLM-USD,Stellar Lumens,0.287507,0.47738702248192,XLM,USD
TRUMP-USDC,OFFICIAL TRUMP,12.84,0.46948356807512,TRUMP,USDC
TRUMP-USD,OFFICIAL TRUMP,12.84,0.46948356807512,TRUMP,USD
IMX-USDC,Immutable,0.6425,0.46911649726349,IMX,USDC
IMX-USD,Immutable,0.6425,0.46911649726349,IMX,USD
BIGTIME-USDC,Big Time,0.0729,0.45473336089293,BIGTIME,USDC
BIGTIME-USD,Big Time,0.0729,0.45473336089293,BIGTIME,USD
AAVE-EUR,Aave,240.42,0.44284759358289,AAVE,EUR
OMNI-USDC,Omni Network,2.794,0.431344356578,OMNI,USDC
OMNI-USD,Omni Network,2.794,0.431344356578,OMNI,USD
FLR-USDC,Flare,0.01868,0.43010752688172,FLR,USDC
FLR-USD,Flare,0.01868,0.43010752688172,FLR,USD
CRO-USD,Cronos,0.0975,0.41194644696189,CRO,USD
CRO-USDC,Cronos,0.0975,0.41194644696189,CRO,USDC
AAVE-GBP,Aave,201.42,0.40877367896311,AAVE,GBP
EOS-USD,EOS,0.7664,0.40613127210795,EOS,USD
EOS-USDC,EOS,0.7664,0.40613127210795,EOS,USDC
MINA-USD,Mina,0.251,0.4,MINA,USD
MINA-USDC,Mina,0.251,0.4,MINA,USDC
T-USD,Threshold,0.01759,0.39954337899543,T,USD
T-USDC,Threshold,0.01759,0.39954337899543,T,USDC
FIL-EUR,Filecoin,2.53,0.3968253968254,FIL,EUR
SNX-USDC,Synthetix Network Token,0.782,0.38510911424904,SNX,USDC
SNX-USD,Synthetix Network Token,0.782,0.38510911424904,SNX,USD
XLM-BTC,Stellar Lumens,0.00000264,0.38022813688213,XLM,BTC
BTRST-USDC,Braintrust,0.27,0.37174721189591,BTRST,USDC
BTRST-USD,Braintrust,0.27,0.37174721189591,BTRST,USD
ALGO-EUR,Algorand,0.1931,0.36382536382536,ALGO,EUR
CGLD-GBP,Celo,0.279,0.35971223021583,CGLD,GBP
ICP-USDT,Internet Computer,5.338,0.33834586466165,ICP,USDT
PIRATE-USDC,Pirate Nation Token,0.0621,0.32310177705977,PIRATE,USDC
PIRATE-USD,Pirate Nation Token,0.0621,0.32310177705977,PIRATE,USD
NEAR-USD,NEAR Protocol,2.831,0.31892274982282,NEAR,USD
NEAR-USDC,NEAR Protocol,2.831,0.31892274982282,NEAR,USDC
YFI-USDC,yearn.finance,5659.01,0.31766910295705,YFI,USDC
YFI-USD,yearn.finance,5659.01,0.31766910295705,YFI,USD
SUKU-USDC,SUKU,0.0335,0.29940119760479,SUKU,USDC
SUKU-USD,SUKU,0.0335,0.29940119760479,SUKU,USD
VET-USD,vechain,0.02782,0.28839221341024,VET,USD
VET-USDC,vechain,0.02782,0.28839221341024,VET,USDC
NEAR-USDT,NEAR Protocol,2.845,0.28198801550934,NEAR,USDT
HFT-USD,Hashflow,0.0745,0.26917900403769,HFT,USD
HFT-USDC,Hashflow,0.0745,0.26917900403769,HFT,USDC
BAND-USD,Band Protocol,0.749,0.26773761713521,BAND,USD
