Product-ID,Base-Name,Price,Price Percentage Change 24h,Base Currency ID,Quote Currency ID
ACS-USDC,Access,0.0013914,0.95044620184285,ACS,USDC
DEGEN-USD,Degen,0.005556,0.90810025426807,DEGEN,USD
DEGEN-USDC,Degen,0.005556,0.90810025426807,DEGEN,USDC
TIA-USDC,Celestia,2.587,0.89703588143526,TIA,USDC
TIA-USD,Celestia,2.587,0.89703588143526,TIA,USD
ASM-USDC,Assemble AI,0.02297,0.87834870443566,ASM,USDC
ASM-USD,Assemble AI,0.02297,0.87834870443566,ASM,USD
SKL-USD,SKALE,0.024,0.84033613445378,SKL,USD
SKL-USDC,SKALE,0.024,0.84033613445378,SKL,USDC
API3-USDC,Api3,0.78,0.77519379844961,API3,USDC
API3-USD,Api3,0.78,0.77519379844961,API3,USD
FORTH-USD,Ampleforth Governance Token,2.4863,0.75782136488896,FORTH,USD
FORTH-USDC,Ampleforth Governance Token,2.4863,0.75782136488896,FORTH,USDC
VARA-USDC,Vara,0.00675,0.74626865671642,VARA,USDC
VARA-USD,Vara,0.00675,0.74626865671642,VARA,USD
BAL-USD,Balancer,1.1638,0.74445983379501,BAL,USD
BAL-USDC,Balancer,1.1638,0.74445983379501,BAL,USDC
LPT-USDC,Livepeer,5.46,0.7380073800738,LPT,USDC
LPT-USD,Livepeer,5.46,0.7380073800738,LPT,USD
EGLD-USDC,MultiversX,17.89,0.73198198198198,EGLD,USDC
EGLD-USD,MultiversX,17.89,0.73198198198198,EGLD,USD
PEPE-USD,Pepe,0.0000138,0.72992700729927,PEPE,USD
PEPE-USDC,Pepe,0.0000138,0.72992700729927,PEPE,USDC
APE-EUR,ApeCoin,0.573,0.70298769771529,APE,EUR
C98-USD,Coin98,0.059,0.68259385665529,C98,USD
C98-USDC,Coin98,0.059,0.68259385665529,C98,USDC
SNX-USD,Synthetix Network Token,0.767,0.65616797900262,SNX,USD
SNX-USDC,Synthetix Network Token,0.767,0.65616797900262,SNX,USDC
ILV-USD,Illuvium,13.95,0.64935064935065,ILV,USD
ILV-USDC,Illuvium,13.95,0.64935064935065,ILV,USDC
EOS-USDC,EOS,0.766,0.63058328954283,EOS,USDC
EOS-USD,EOS,0.766,0.63058328954283,EOS,USD
CRO-USDC,Cronos,0.0968,0.62370062370062,CRO,USDC
CRO-USD,Cronos,0.0968,0.62370062370062,CRO,USD
CRO-USDT,Cronos,0.097,0.62240663900415,CRO,USDT
HOPR-USD,HOPR,0.0489,0.61728395061728,HOPR,USD
HOPR-USDC,HOPR,0.0489,0.61728395061728,HOPR,USDC
1INCH-GBP,1inch,0.168,0.59880239520958,1INCH,GBP
SNX-EUR,Synthetix Network Token,0.674,0.59701492537313,SNX,EUR
RONIN-USD,Ronin,0.694,0.57971014492754,RONIN,USD
RONIN-USDC,Ronin,0.694,0.57971014492754,RONIN,USDC
POLS-USD,Polkastarter,0.2298,0.56892778993435,POLS,USD
POLS-USDC,Polkastarter,0.2298,0.56892778993435,POLS,USDC
ETH-USDT,Ethereum,2559.44,0.5606698177332,ETH,USDT
DEXT-USD,DEXTools,0.307,0.55682934818212,DEXT,USD
DEXT-USDC,DEXTools,0.307,0.55682934818212,DEXT,USDC
RED-USDC,Redstone,0.4154,0.55676591624304,RED,USDC
RED-USD,Redstone,0.4154,0.55676591624304,RED,USD
ATOM-USDT,Cosmos,4.817,0.54268419954081,ATOM,USDT
MNDE-USD,Marinade,0.13094,0.52975047984645,MNDE,USD
MNDE-USDC,Marinade,0.13094,0.52975047984645,MNDE,USDC
KAVA-USD,Kava,0.4228,0.52306229196386,KAVA,USD
KAVA-USDC,Kava,0.4228,0.52306229196386,KAVA,USDC
ETH-USDC,Ethereum,2559.86,0.4946491524226,ETH,USDC
ETH-USD,Ethereum,2559.86,0.4946491524226,ETH,USD
DOGE-USDT,Dogecoin,0.2256,0.48997772828508,DOGE,USDT
ETH-DAI,Ethereum,2559.85,0.48755019765018,ETH,DAI
CBETH-USDC,Coinbase Wrapped Staked ETH,2814.03,0.4659083606452,CBETH,USDC
CBETH-USD,Coinbase Wrapped Staked ETH,2814.03,0.4659083606452,CBETH,USD
ORCA-USDC,Orca,2.7354,0.41850220264317,ORCA,USDC
ORCA-USD,Orca,2.7354,0.41850220264317,ORCA,USD
DOGE-EUR,Dogecoin,0.1982,0.40526849037487,DOGE,EUR
ETH-EUR,Ethereum,2247.43,0.40251606043549,ETH,EUR
MANTLE-USD,Mantle,0.7369,0.39509536784741,MANTLE,USD
MANTLE-USDC,Mantle,0.7369,0.39509536784741,MANTLE,USDC
YFI-BTC,yearn.finance,0.0511,0.39292730844794,YFI,BTC
ETH-GBP,Ethereum,1887.18,0.38191489361702,ETH,GBP
APT-USD,Aptos,5.28,0.38022813688213,APT,USD
APT-USDC,Aptos,5.28,0.38022813688213,APT,USDC
BTRST-USD,Braintrust,0.269,0.37313432835821,BTRST,USD
BTRST-USDC,Braintrust,0.269,0.37313432835821,BTRST,USDC
OMNI-USD,Omni Network,2.7,0.37174721189591,OMNI,USD
OMNI-USDC,Omni Network,2.7,0.37174721189591,OMNI,USDC
CLV-USDC,Clover Finance,0.0275,0.36496350364964,CLV,USDC
CLV-USD,Clover Finance,0.0275,0.36496350364964,CLV,USD
DOGE-USD,Dogecoin,0.22562,0.3424505225706,DOGE,USD
DOGE-USDC,Dogecoin,0.22562,0.3424505225706,DOGE,USDC
SWFTC-USD,SwftCoin,0.014145,0.32626427406199,SWFTC,USD
SWFTC-USDC,SwftCoin,0.014145,0.32626427406199,SWFTC,USDC
BTC-USDT,Bitcoin,109328.96,0.31983732854715,BTC,USDT
YFI-USDC,yearn.finance,5588.13,0.31882980843283,YFI,USDC
YFI-USD,yearn.finance,5588.13,0.31882980843283,YFI,USD
CHZ-EUR,Chiliz,0.0382,0.26246719160105,CHZ,EUR
VET-USD,vechain,0.02741,0.25603511338698,VET,USD
VET-USDC,vechain,0.02741,0.25603511338698,VET,USDC
BTC-USD,Bitcoin,109360.21,0.24962438547263,BTC,USD
BTC-USDC,Bitcoin,109360.21,0.24962438547263,BTC,USDC
GRT-GBP,The Graph,0.081,0.24752475247525,GRT,GBP
LSETH-USDC,Liquid Staked ETH,2756.41,0.24147474152384,LSETH,USDC
LSETH-USD,Liquid Staked ETH,2756.41,0.24147474152384,LSETH,USD
DOGE-GBP,Dogecoin,0.1663,0.2411091018686,DOGE,GBP
ETH-BTC,Ethereum,0.02341043,0.21588184931507,ETH,BTC
GRT-EUR,The Graph,0.0963,0.20811654526535,GRT,EUR
ELA-USD,Elastos,1.456,0.20646937370957,ELA,USD
ELA-USDC,Elastos,1.456,0.20646937370957,ELA,USDC
FLOKI-USD,FLOKI,0.0000973,0.20597322348095,FLOKI,USD
FLOKI-USDC,FLOKI,0.0000973,0.20597322348095,FLOKI,USDC
DIA-USDC,DIA,0.46214,0.1777508020463,DIA,USDC
DIA-USD,DIA,0.46214,0.1777508020463,DIA,USD
KRL-USD,Kryll,0.351,0.17123287671233,KRL,USD
KRL-USDC,Kryll,0.351,0.17123287671233,KRL,USDC
BTC-EUR,Bitcoin,96010.61,0.16862985918056,BTC,EUR
EURC-USDC,EURC,1.139,0.14067170740285,EURC,USDC
KNC-USD,Kyber Network,0.3611,0.13865779256794,KNC,USD
KNC-USDC,Kyber Network,0.3611,0.13865779256794,KNC,USDC
SOL-USDT,Solana,174.51,0.13771733516956,SOL,USDT
ABT-USDC,Arcblock,0.9623,0.13527575442248,ABT,USDC
ABT-USD,Arcblock,0.9623,0.13527575442248,ABT,USD
OGN-USD,Origin Token,0.0646,0.10847667751433,OGN,USD
OGN-USDC,Origin Token,0.0646,0.10847667751433,OGN,USDC
IP-USDC,Story,4.234,0.09456264775414,IP,USDC
IP-USD,Story,4.234,0.09456264775414,IP,USD
SHPING-USD,SHPING,0.006426,0.09345794392523,SHPING,USD
SHPING-USDC,SHPING,0.006426,0.09345794392523,SHPING,USDC
PAXG-USDC,PAX Gold,3364.05,0.06246374871726,PAXG,USDC
PAXG-USD,PAX Gold,3364.05,0.06246374871726,PAXG,USD
BTC-GBP,Bitcoin,80607.65,0.06099914211422,BTC,GBP
USDT-USD,Tether,1.00038,0.00399864046224,USDT,USD
CBETH-ETH,Coinbase Wrapped Staked ETH,1.09961,0.00363778567986,CBETH,ETH
GRT-USD,The Graph,0.1096,0.0,GRT,USD
FORT-USDC,Forta,0.0677,0.0,FORT,USDC
FORT-USD,Forta,0.0677,0.0,FORT,USD
CGLD-EUR,Celo,0.33,0.0,CGLD,EUR
TIME-USD,Chrono.tech,12.78,0.0,TIME,USD
DAI-USD,Dai,0.9999,0.0,DAI,USD
TIME-USDC,Chrono.tech,12.78,0.0,TIME,USDC
DAI-USDC,Dai,0.9999,0.0,DAI,USDC
DOGE-BTC,Dogecoin,0.00000206,0.0,DOGE,BTC
GRT-USDC,The Graph,0.1096,0.0,GRT,USDC
MAGIC-USD,MAGIC,0.1612,0.0,MAGIC,USD
PLU-USDC,Pluton,0.76,0.0,PLU,USDC
PLU-USD,Pluton,0.76,0.0,PLU,USD
MAGIC-USDC,MAGIC,0.1612,0.0,MAGIC,USDC
AUDIO-USDC,Audius,0.0753,0.0,AUDIO,USDC
AUDIO-USD,Audius,0.0753,0.0,AUDIO,USD
ALCX-USDC,Alchemix,9.6,0.0,ALCX,USDC
ADA-BTC,Cardano,0.00000694,0.0,ADA,BTC
RARI-USDC,Rarible,1.18,0.0,RARI,USDC
IOTX-USDC,IoTeX,0.02666,0.0,IOTX,USDC
IOTX-USD,IoTeX,0.02666,0.0,IOTX,USD
ALCX-USD,Alchemix,9.6,0.0,ALCX,USD
RARI-USD,Rarible,1.18,0.0,RARI,USD
ZRX-USDC,0x Protocol,0.259383,-0.00154209732947,ZRX,USDC
ZRX-USD,0x Protocol,0.259383,-0.00154209732947,ZRX,USD
LSETH-ETH,Liquid Staked ETH,1.07874,-0.00185398049613,LSETH,ETH
USDT-USDC,Tether,1.0004,-0.00999500249875,USDT,USDC
GFI-USDC,Goldfinch Protocol,0.8721,-0.0343878954608,GFI,USDC
GFI-USD,Goldfinch Protocol,0.8721,-0.0343878954608,GFI,USD
PAX-USDC,Paxos Standard,0.9973,-0.0400922120878,PAX,USDC
PAX-USD,Paxos Standard,0.9973,-0.0400922120878,PAX,USD
SEI-USD,Sei,0.2202,-0.04539264639128,SEI,USD
SEI-USDC,Sei,0.2202,-0.04539264639128,SEI,USDC
AAVE-USDC,Aave,268,-0.05966587112172,AAVE,USDC
AAVE-USD,Aave,268,-0.05966587112172,AAVE,USD
LINK-USDT,Chainlink,15.49,-0.06451612903226,LINK,USDT
AIOZ-USD,AIOZ Network,0.4307,-0.09278589654373,AIOZ,USD
AIOZ-USDC,AIOZ Network,0.4307,-0.09278589654373,AIOZ,USDC
PERP-USDC,Perpetual Protocol,0.2705,-0.11078286558346,PERP,USDC
PERP-USD,Perpetual Protocol,0.2705,-0.11078286558346,PERP,USD
CRO-EUR,Cronos,0.0848,-0.11778563015312,CRO,EUR
AAVE-BTC,Aave,0.002448,-0.12239902080783,AAVE,BTC
SOL-GBP,Solana,128.71,-0.14740108611327,SOL,GBP
USDC-EUR,USDC,0.8778,-0.14787851211466,USDC,EUR
USDT-EUR,Tether,0.87818,-0.15462628192009,USDT,EUR
SOL-EUR,Solana,153.28,-0.15633142261595,SOL,EUR
RARE-USDC,SuperRare,0.0618,-0.16155088852989,RARE,USDC
RARE-USD,SuperRare,0.0618,-0.16155088852989,RARE,USD
ETHFI-USD,ether.fi,1.231,-0.16220600162206,ETHFI,USD
ETHFI-USDC,ether.fi,1.231,-0.16220600162206,ETHFI,USDC
SOL-USDC,Solana,174.53,-0.16588491019334,SOL,USDC
SOL-USD,Solana,174.53,-0.16588491019334,SOL,USD
USDT-GBP,Tether,0.7374,-0.20300446609825,USDT,GBP
USDC-GBP,USDC,0.7371,-0.20308692120227,USDC,GBP
DIMO-USDC,DIMO,0.0643,-0.21725636250776,DIMO,USDC
DIMO-USD,DIMO,0.0643,-0.21725636250776,DIMO,USD
LINK-BTC,Chainlink,0.00014192,-0.21795683048583,LINK,BTC
AAVE-EUR,Aave,235.29,-0.2205165175353,AAVE,EUR
A8-USD,Ancient8,0.1311,-0.22831050228311,A8,USD
A8-USDC,Ancient8,0.1311,-0.22831050228311,A8,USDC
T-USDC,Threshold,0.01722,-0.28951939779965,T,USDC
T-USD,Threshold,0.01722,-0.28951939779965,T,USD
CHZ-GBP,Chiliz,0.0319,-0.3125,CHZ,GBP
SOL-BTC,Solana,0.0015964,-0.31845145176397,SOL,BTC
LINK-USDC,Chainlink,15.493,-0.33451270504986,LINK,USDC
LINK-USD,Chainlink,15.493,-0.33451270504986,LINK,USD
ADA-USDC,Cardano,0.7567,-0.34242065059924,ADA,USDC
ADA-USD,Cardano,0.7567,-0.34242065059924,ADA,USD
CORECHAIN-USD,Core,0.811,-0.36855036855037,CORECHAIN,USD
CORECHAIN-USDC,Core,0.811,-0.36855036855037,CORECHAIN,USDC
ALT-USD,Altlayer,0.03174,-0.37664783427495,ALT,USD
ALT-USDC,Altlayer,0.03174,-0.37664783427495,ALT,USDC
DASH-USDC,Dash,23.43,-0.42498937526562,DASH,USDC
DASH-USD,Dash,23.43,-0.42498937526562,DASH,USD
COMP-USDC,Compound,42.01,-0.45023696682464,COMP,USDC
COMP-USD,Compound,42.01,-0.45023696682464,COMP,USD
ATOM-BTC,Cosmos,0.0000437,-0.45558086560364,ATOM,BTC
AKT-USD,Akash Network,1.518,-0.45901639344262,AKT,USD
AKT-USDC,Akash Network,1.518,-0.45901639344262,AKT,USDC
CHZ-USD,Chiliz,0.0433,-0.45977011494253,CHZ,USD
CHZ-USDC,Chiliz,0.0433,-0.45977011494253,CHZ,USDC
ADA-USDT,Cardano,0.7557,-0.46101159114858,ADA,USDT
ENS-EUR,Ethereum Name Service,19.32,-0.46367851622875,ENS,EUR
DRIFT-USDC,Drift Protocol,0.626,-0.47694753577107,DRIFT,USDC
DRIFT-USD,Drift Protocol,0.626,-0.47694753577107,DRIFT,USD
AERO-USD,Aerodrome Finance,0.58782,-0.48418771585292,AERO,USD
AERO-USDC,Aerodrome Finance,0.58782,-0.48418771585292,AERO,USDC
ADA-EUR,Cardano,0.6644,-0.49423393739703,ADA,EUR
RLC-USDC,iExec RLC,1.1622,-0.49657534246575,RLC,USDC
RLC-USD,iExec RLC,1.1622,-0.49657534246575,RLC,USD
AXS-USD,Axie Infinity,2.805,-0.49663001064207,AXS,USD
AXS-USDC,Axie Infinity,2.805,-0.49663001064207,AXS,USDC
ZEC-USD,Zcash,54.08,-0.49678012879485,ZEC,USD
ZEC-USDC,Zcash,54.08,-0.49678012879485,ZEC,USDC
AXS-USDT,Axie Infinity,2.804,-0.49680624556423,AXS,USDT
ALEO-USD,Aleo,0.191,-0.52083333333333,ALEO,USD
ALEO-USDC,Aleo,0.191,-0.52083333333333,ALEO,USDC
LINK-GBP,Chainlink,11.42,-0.52264808362369,LINK,GBP
ARB-USDC,Arbitrum,0.3908,-0.53448714685671,ARB,USDC
ARB-USD,Arbitrum,0.3908,-0.53448714685671,ARB,USD
AAVE-GBP,Aave,196.94,-0.53535353535354,AAVE,GBP
ENS-USDT,Ethereum Name Service,21.96,-0.54347826086957,ENS,USDT
GST-USD,Green Satoshi Token,0.00883,-0.55186394864287,GST,USD
GST-USDC,Green Satoshi Token,0.00883,-0.55186394864287,GST,USDC
KERNEL-USD,KernelDAO,0.1782,-0.55803571428571,KERNEL,USD
KERNEL-USDC,KernelDAO,0.1782,-0.55803571428571,KERNEL,USDC
PRCL-USDC,Parcl,0.1035,-0.57636887608069,PRCL,USDC
PRCL-USD,Parcl,0.1035,-0.57636887608069,PRCL,USD
STX-USD,Stacks,0.879,-0.5768578215134,STX,USD
STX-USDC,Stacks,0.879,-0.5768578215134,STX,USDC
SOL-ETH,Solana,0.06818,-0.58326042578011,SOL,ETH
AVT-USDC,Aventus,1.69,-0.58823529411765,AVT,USDC
AVT-USD,Aventus,1.69,-0.58823529411765,AVT,USD
PRO-USD,Propy,1.0697,-0.59474026577456,PRO,USD
PRO-USDC,Propy,1.0697,-0.59474026577456,PRO,USDC
MUSE-USD,Muse,8.52,-0.59502975148757,MUSE,USD
MUSE-USDC,Muse,8.52,-0.59502975148757,MUSE,USDC
SUKU-USDC,SUKU,0.0331,-0.6006006006006,SUKU,USDC
SUKU-USD,SUKU,0.0331,-0.6006006006006,SUKU,USD
ADA-GBP,Cardano,0.5573,-0.6063848760478,ADA,GBP
SPELL-USDC,Spell Token,0.0005966,-0.61635848742296,SPELL,USDC
SPELL-USD,Spell Token,0.0005966,-0.61635848742296,SPELL,USD
ZRO-USD,LayerZero,2.691,-0.62776957163959,ZRO,USD
ZRO-USDC,LayerZero,2.691,-0.62776957163959,ZRO,USDC
STRK-USDC,Starknet Token,0.156,-0.63694267515924,STRK,USDC
STRK-USD,Starknet Token,0.156,-0.63694267515924,STRK,USD
OSMO-USDC,Osmosis,0.2313,-0.64432989690722,OSMO,USDC
OSMO-USD,Osmosis,0.2313,-0.64432989690722,OSMO,USD
STX-USDT,Stacks,0.8753,-0.64699205448354,STX,USDT
GHST-USD,Aavegotchi,0.458,-0.65075921908894,GHST,USD
GHST-USDC,Aavegotchi,0.458,-0.65075921908894,GHST,USDC
ATOM-GBP,Cosmos,3.505,-0.65192743764172,ATOM,GBP
ETC-USDC,Ethereum Classic,18.18,-0.65573770491803,ETC,USDC
ETC-USD,Ethereum Classic,18.18,-0.65573770491803,ETC,USD
LINK-EUR,Chainlink,13.57,-0.6588579795022,LINK,EUR
ADA-ETH,Cardano,0.000295,-0.67340067340067,ADA,ETH
AUCTION-USD,Bounce Token,11.75,-0.67624683009298,AUCTION,USD
AUCTION-USDC,Bounce Token,11.75,-0.67624683009298,AUCTION,USDC
CHZ-USDT,Chiliz,0.0433,-0.68807339449541,CHZ,USDT
SHIB-USDT,SHIBA INU,0.0000144,-0.68965517241379,SHIB,USDT
TAO-USD,Bittensor,431.63,-0.69252714890484,TAO,USD
TAO-USDC,Bittensor,431.63,-0.69252714890484,TAO,USDC
FX-USDC,Function X,0.1856,-0.69555912252541,FX,USDC
FX-USD,Function X,0.1856,-0.69555912252541,FX,USD
ZEN-USDC,Horizen,9.416,-0.72746441750132,ZEN,USDC
ZEN-USD,Horizen,9.416,-0.72746441750132,ZEN,USD
CRV-USD,Curve DAO Token,0.7564,-0.73490813648294,CRV,USD
CRV-USDC,Curve DAO Token,0.7564,-0.73490813648294,CRV,USDC
MSOL-USD,Marinade Staked SOL,225.33,-0.73568281938326,MSOL,USD
MSOL-USDC,Marinade Staked SOL,225.33,-0.73568281938326,MSOL,USDC
ETC-GBP,Ethereum Classic,13.46,-0.73746312684366,ETC,GBP
AXS-BTC,Axie Infinity,0.0000257,-0.77220077220077,AXS,BTC
PYR-USD,Vulcan Forged PYR,1.156,-0.7725321888412,PYR,USD
PYR-USDC,Vulcan Forged PYR,1.156,-0.7725321888412,PYR,USDC
IDEX-USD,IDEX,0.0246,-0.80645161290323,IDEX,USD
