Product-ID,Base-Name,Price,Price Percentage Change 24h,Base Currency ID,Quote Currency ID
DNT-USD,district0x,0.0303,2.02020202020202,DNT,USD
OP-USDC,Optimism,0.759,2.01612903225806,OP,USDC
OP-USD,Optimism,0.759,2.01612903225806,OP,USD
VELO-USD,Velodrome Finance,0.05874,1.97916666666667,VELO,USD
VELO-USDC,Velodrome Finance,0.05874,1.97916666666667,VELO,USDC
SEAM-USD,Seamless,0.4774,1.87793427230047,SEAM,USD
SEAM-USDC,Seamless,0.4774,1.87793427230047,SEAM,USDC
SD-USDC,Stader,0.5434,1.79842637692019,SD,USDC
SD-USD,Stader,0.5434,1.79842637692019,SD,USD
LRDS-USDC,Blocklords,0.171,1.60427807486631,LRDS,USDC
LRDS-USD,Blocklords,0.171,1.60427807486631,LRDS,USD
FAI-USDC,Freysa,0.01975,1.59465020576132,FAI,USDC
FAI-USD,Freysa,0.01975,1.59465020576132,FAI,USD
OXT-USDC,Orchid,0.0625,1.46103896103896,OXT,USDC
OXT-USD,Orchid,0.0625,1.46103896103896,OXT,USD
WIF-USDC,dogwifhat,1.119,1.4505893019039,WIF,USDC
WIF-USD,dogwifhat,1.119,1.4505893019039,WIF,USD
INDEX-USDC,Index Cooperative,1.4,1.44927536231884,INDEX,USDC
INDEX-USD,Index Cooperative,1.4,1.44927536231884,INDEX,USD
RBN-USDC,Ribbon Finance,0.14815,1.41703176341731,RBN,USDC
RBN-USD,Ribbon Finance,0.14815,1.41703176341731,RBN,USD
CVX-USDC,Convex Finance,3.191,1.36594663278272,CVX,USDC
CVX-USD,Convex Finance,3.191,1.36594663278272,CVX,USD
SUPER-USDC,SuperVerse,0.80148,1.33131044945951,SUPER,USDC
SUPER-USD,SuperVerse,0.80148,1.33131044945951,SUPER,USD
1INCH-USDC,1inch,0.23,1.3215859030837,1INCH,USDC
1INCH-USD,1inch,0.23,1.3215859030837,1INCH,USD
STG-USDC,Stargate Finance,0.1949,1.2993762993763,STG,USDC
STG-USD,Stargate Finance,0.1949,1.2993762993763,STG,USD
LCX-USD,LCX,0.1358,1.26771066368382,LCX,USD
LCX-USDC,LCX,0.1358,1.26771066368382,LCX,USDC
NEON-USD,Neon EVM,0.13724,1.26171327381392,NEON,USD
NEON-USDC,Neon EVM,0.13724,1.26171327381392,NEON,USDC
EIGEN-USD,EigenLayer,1.44,1.19465917076599,EIGEN,USD
EIGEN-USDC,EigenLayer,1.44,1.19465917076599,EIGEN,USDC
APT-USDT,Aptos,5.3,1.14503816793893,APT,USDT
MLN-USDC,Enzyme,8.22,1.1070110701107,MLN,USDC
MLN-USD,Enzyme,8.22,1.1070110701107,MLN,USD
APE-EUR,ApeCoin,0.575,1.05448154657293,APE,EUR
LDO-USD,Lido DAO Token,0.883,1.02974828375286,LDO,USD
LDO-USDC,Lido DAO Token,0.883,1.02974828375286,LDO,USDC
1INCH-EUR,1inch,0.2,1.01010101010101,1INCH,EUR
APE-USDT,ApeCoin,0.653,0.9273570324575,APE,USDT
APE-USDC,ApeCoin,0.653,0.9273570324575,APE,USDC
APE-USD,ApeCoin,0.653,0.9273570324575,APE,USD
BOBA-USD,Boba Network,0.1001,0.90725806451613,BOBA,USD
BOBA-USDC,Boba Network,0.1001,0.90725806451613,BOBA,USDC
TIA-USD,Celestia,2.586,0.89738587592665,TIA,USD
TIA-USDC,Celestia,2.586,0.89738587592665,TIA,USDC
VARA-USDC,Vara,0.00676,0.8955223880597,VARA,USDC
VARA-USD,Vara,0.00676,0.8955223880597,VARA,USD
ASM-USD,Assemble AI,0.02297,0.87834870443566,ASM,USD
ASM-USDC,Assemble AI,0.02297,0.87834870443566,ASM,USDC
RONIN-USD,Ronin,0.694,0.87209302325581,RONIN,USD
RONIN-USDC,Ronin,0.694,0.87209302325581,RONIN,USDC
VOXEL-USDC,Voxies,0.0719,0.84151472650771,VOXEL,USDC
VOXEL-USD,Voxies,0.0719,0.84151472650771,VOXEL,USD
SKL-USD,SKALE,0.024,0.84033613445378,SKL,USD
SKL-USDC,SKALE,0.024,0.84033613445378,SKL,USDC
HOPR-USDC,HOPR,0.049,0.82304526748971,HOPR,USDC
HOPR-USD,HOPR,0.049,0.82304526748971,HOPR,USD
DEGEN-USDC,Degen,0.005554,0.79854809437387,DEGEN,USDC
DEGEN-USD,Degen,0.005554,0.79854809437387,DEGEN,USD
ACS-USDC,Access,0.0013914,0.75307748008689,ACS,USDC
ACS-USD,Access,0.0013914,0.75307748008689,ACS,USD
BAL-USD,Balancer,1.1638,0.74445983379501,BAL,USD
BAL-USDC,Balancer,1.1638,0.74445983379501,BAL,USDC
LPT-USD,Livepeer,5.46,0.7380073800738,LPT,USD
LPT-USDC,Livepeer,5.46,0.7380073800738,LPT,USDC
C98-USD,Coin98,0.059,0.68259385665529,C98,USD
C98-USDC,Coin98,0.059,0.68259385665529,C98,USDC
SNX-USD,Synthetix Network Token,0.767,0.65616797900262,SNX,USD
SNX-USDC,Synthetix Network Token,0.767,0.65616797900262,SNX,USDC
ILV-USD,Illuvium,13.95,0.64935064935065,ILV,USD
ILV-USDC,Illuvium,13.95,0.64935064935065,ILV,USDC
API3-USD,Api3,0.78,0.64516129032258,API3,USD
API3-USDC,Api3,0.78,0.64516129032258,API3,USDC
CRO-USDT,Cronos,0.097,0.62240663900415,CRO,USDT
1INCH-GBP,1inch,0.168,0.59880239520958,1INCH,GBP
SNX-EUR,Synthetix Network Token,0.674,0.59701492537313,SNX,EUR
POLS-USD,Polkastarter,0.2298,0.56892778993435,POLS,USD
POLS-USDC,Polkastarter,0.2298,0.56892778993435,POLS,USDC
DEXT-USDC,DEXTools,0.307,0.55682934818212,DEXT,USDC
DEXT-USD,DEXTools,0.307,0.55682934818212,DEXT,USD
RED-USDC,Redstone,0.4154,0.55676591624304,RED,USDC
RED-USD,Redstone,0.4154,0.55676591624304,RED,USD
ATOM-USDT,Cosmos,4.817,0.54268419954081,ATOM,USDT
MNDE-USDC,Marinade,0.13094,0.52975047984645,MNDE,USDC
MNDE-USD,Marinade,0.13094,0.52975047984645,MNDE,USD
IOTX-USDC,IoTeX,0.02666,0.52790346907994,IOTX,USDC
IOTX-USD,IoTeX,0.02666,0.52790346907994,IOTX,USD
KAVA-USDC,Kava,0.4228,0.52306229196386,KAVA,USDC
KAVA-USD,Kava,0.4228,0.52306229196386,KAVA,USD
CRO-USD,Cronos,0.0968,0.51921079958463,CRO,USD
CRO-USDC,Cronos,0.0968,0.51921079958463,CRO,USDC
PEPE-USDC,Pepe,0.00001378,0.51057622173596,PEPE,USDC
PEPE-USD,Pepe,0.00001378,0.51057622173596,PEPE,USD
EGLD-USD,MultiversX,17.89,0.50561797752809,EGLD,USD
EGLD-USDC,MultiversX,17.89,0.50561797752809,EGLD,USDC
FORTH-USDC,Ampleforth Governance Token,2.4798,0.49440752147836,FORTH,USDC
FORTH-USD,Ampleforth Governance Token,2.4798,0.49440752147836,FORTH,USD
DOGE-USDT,Dogecoin,0.2256,0.48997772828508,DOGE,USDT
CBETH-USD,Coinbase Wrapped Staked ETH,2814.41,0.47947504087855,CBETH,USD
CBETH-USDC,Coinbase Wrapped Staked ETH,2814.41,0.47947504087855,CBETH,USDC
ETH-DAI,Ethereum,2560.68,0.47240881411262,ETH,DAI
ETH-USDT,Ethereum,2559.27,0.47109258146957,ETH,USDT
ETH-USDC,Ethereum,2560.75,0.46293571862924,ETH,USDC
ETH-USD,Ethereum,2560.75,0.46293571862924,ETH,USD
DOGE-USD,Dogecoin,0.22575,0.39580183225118,DOGE,USD
DOGE-USDC,Dogecoin,0.22575,0.39580183225118,DOGE,USDC
MANTLE-USDC,Mantle,0.7369,0.39509536784741,MANTLE,USDC
MANTLE-USD,Mantle,0.7369,0.39509536784741,MANTLE,USD
YFI-BTC,yearn.finance,0.0511,0.39292730844794,YFI,BTC
BTRST-USD,Braintrust,0.269,0.37313432835821,BTRST,USD
BTRST-USDC,Braintrust,0.269,0.37313432835821,BTRST,USDC
OMNI-USD,Omni Network,2.7,0.37174721189591,OMNI,USD
OMNI-USDC,Omni Network,2.7,0.37174721189591,OMNI,USDC
CLV-USD,Clover Finance,0.0275,0.36496350364964,CLV,USD
CLV-USDC,Clover Finance,0.0275,0.36496350364964,CLV,USDC
YFI-USD,yearn.finance,5588.13,0.31882980843283,YFI,USD
YFI-USDC,yearn.finance,5588.13,0.31882980843283,YFI,USDC
ETH-EUR,Ethereum,2247.25,0.28918630649286,ETH,EUR
SWFTC-USD,SwftCoin,0.014136,0.28376844494892,SWFTC,USD
SWFTC-USDC,SwftCoin,0.014136,0.28376844494892,SWFTC,USDC
CHZ-EUR,Chiliz,0.0382,0.26246719160105,CHZ,EUR
BTC-USDT,Bitcoin,109326.33,0.26067918000097,BTC,USDT
GRT-GBP,The Graph,0.081,0.24752475247525,GRT,GBP
ETH-GBP,Ethereum,1887.22,0.24327540050142,ETH,GBP
LSETH-USDC,Liquid Staked ETH,2756.41,0.24147474152384,LSETH,USDC
LSETH-USD,Liquid Staked ETH,2756.41,0.24147474152384,LSETH,USD
ETH-BTC,Ethereum,0.02341043,0.21588184931507,ETH,BTC
GRT-EUR,The Graph,0.0963,0.20811654526535,GRT,EUR
ELA-USDC,Elastos,1.456,0.20646937370957,ELA,USDC
ELA-USD,Elastos,1.456,0.20646937370957,ELA,USD
BTC-USD,Bitcoin,109357.73,0.20556495129492,BTC,USD
BTC-USDC,Bitcoin,109357.73,0.20556495129492,BTC,USDC
ORCA-USDC,Orca,2.7327,0.20534633860144,ORCA,USDC
ORCA-USD,Orca,2.7327,0.20534633860144,ORCA,USD
DOGE-EUR,Dogecoin,0.1981,0.20232675771371,DOGE,EUR
APT-USDC,Aptos,5.28,0.18975332068311,APT,USDC
APT-USD,Aptos,5.28,0.18975332068311,APT,USD
EURC-USDC,EURC,1.139,0.16709172456248,EURC,USDC
PAXG-USDC,PAX Gold,3364.05,0.15064051991819,PAXG,USDC
PAXG-USD,PAX Gold,3364.05,0.15064051991819,PAXG,USD
FORT-USDC,Forta,0.0678,0.14771048744461,FORT,USDC
FORT-USD,Forta,0.0678,0.14771048744461,FORT,USD
KNC-USD,Kyber Network,0.3611,0.13865779256794,KNC,USD
KNC-USDC,Kyber Network,0.3611,0.13865779256794,KNC,USDC
ABT-USDC,Arcblock,0.9623,0.13527575442248,ABT,USDC
ABT-USD,Arcblock,0.9623,0.13527575442248,ABT,USD
DOGE-GBP,Dogecoin,0.1663,0.12040939193257,DOGE,GBP
OGN-USD,Origin Token,0.0646,0.10847667751433,OGN,USD
OGN-USDC,Origin Token,0.0646,0.10847667751433,OGN,USDC
SHPING-USD,SHPING,0.006426,0.09345794392523,SHPING,USD
SHPING-USDC,SHPING,0.006426,0.09345794392523,SHPING,USDC
GRT-USD,The Graph,0.1096,0.09132420091324,GRT,USD
GRT-USDC,The Graph,0.1096,0.09132420091324,GRT,USDC
BTC-EUR,Bitcoin,96005.01,0.06139905634518,BTC,EUR
BTC-GBP,Bitcoin,80616.16,0.04394349767159,BTC,GBP
VET-USDC,vechain,0.02739,0.03652300949598,VET,USDC
VET-USD,vechain,0.02739,0.03652300949598,VET,USD
CBETH-ETH,Coinbase Wrapped Staked ETH,1.09961,0.00363778567986,CBETH,ETH
USDT-USD,Tether,1.00037,0.00299898034668,USDT,USD
RARI-USD,Rarible,1.18,0.0,RARI,USD
ALEO-USD,Aleo,0.191,0.0,ALEO,USD
PLU-USD,Pluton,0.76,0.0,PLU,USD
PLU-USDC,Pluton,0.76,0.0,PLU,USDC
DAI-USDC,Dai,0.9999,0.0,DAI,USDC
ADA-BTC,Cardano,0.00000694,0.0,ADA,BTC
RARI-USDC,Rarible,1.18,0.0,RARI,USDC
DAI-USD,Dai,0.9999,0.0,DAI,USD
ALEO-USDC,Aleo,0.191,0.0,ALEO,USDC
TIME-USD,Chrono.tech,12.78,0.0,TIME,USD
TIME-USDC,Chrono.tech,12.78,0.0,TIME,USDC
ALCX-USDC,Alchemix,9.6,0.0,ALCX,USDC
CGLD-EUR,Celo,0.33,0.0,CGLD,EUR
ALCX-USD,Alchemix,9.6,0.0,ALCX,USD
DOGE-BTC,Dogecoin,0.00000206,0.0,DOGE,BTC
LSETH-ETH,Liquid Staked ETH,1.07874,-0.00185398049613,LSETH,ETH
USDT-USDC,Tether,1.0004,-0.00999500249875,USDT,USDC
GFI-USDC,Goldfinch Protocol,0.8721,-0.0343878954608,GFI,USDC
GFI-USD,Goldfinch Protocol,0.8721,-0.0343878954608,GFI,USD
PAX-USD,Paxos Standard,0.9973,-0.0400922120878,PAX,USD
PAX-USDC,Paxos Standard,0.9973,-0.0400922120878,PAX,USDC
MAGIC-USDC,MAGIC,0.1611,-0.06203473945409,MAGIC,USDC
MAGIC-USD,MAGIC,0.1611,-0.06203473945409,MAGIC,USD
ETHFI-USDC,ether.fi,1.232,-0.08110300081103,ETHFI,USDC
ETHFI-USD,ether.fi,1.232,-0.08110300081103,ETHFI,USD
SEI-USD,Sei,0.2202,-0.09074410163339,SEI,USD
SEI-USDC,Sei,0.2202,-0.09074410163339,SEI,USDC
SOL-USDT,Solana,174.63,-0.11439684264714,SOL,USDT
CRO-EUR,Cronos,0.0848,-0.11778563015312,CRO,EUR
IP-USD,Story,4.232,-0.14157621519585,IP,USD
IP-USDC,Story,4.232,-0.14157621519585,IP,USDC
EOS-USD,EOS,0.7601,-0.14450867052023,EOS,USD
EOS-USDC,EOS,0.7601,-0.14450867052023,EOS,USDC
USDC-EUR,USDC,0.8779,-0.14786169244768,USDC,EUR
RARE-USD,SuperRare,0.0618,-0.16155088852989,RARE,USD
RARE-USDC,SuperRare,0.0618,-0.16155088852989,RARE,USDC
AIOZ-USDC,AIOZ Network,0.4312,-0.16207455429498,AIOZ,USDC
AIOZ-USD,AIOZ Network,0.4312,-0.16207455429498,AIOZ,USD
USDT-EUR,Tether,0.87817,-0.16370891645161,USDT,EUR
USDT-GBP,Tether,0.7374,-0.20300446609825,USDT,GBP
SOL-USDC,Solana,174.62,-0.21144065375164,SOL,USDC
SOL-USD,Solana,174.62,-0.21144065375164,SOL,USD
USDC-GBP,USDC,0.7372,-0.21656740660531,USDC,GBP
LINK-BTC,Chainlink,0.00014192,-0.21795683048583,LINK,BTC
SOL-EUR,Solana,153.33,-0.22125333506865,SOL,EUR
A8-USDC,Ancient8,0.1311,-0.22831050228311,A8,USDC
A8-USD,Ancient8,0.1311,-0.22831050228311,A8,USD
DIA-USDC,DIA,0.46023,-0.23627850515911,DIA,USDC
DIA-USD,DIA,0.46023,-0.23627850515911,DIA,USD
ZRX-USD,0x Protocol,0.258853,-0.24855682895437,ZRX,USD
ZRX-USDC,0x Protocol,0.258853,-0.24855682895437,ZRX,USDC
LINK-USDT,Chainlink,15.46,-0.25806451612903,LINK,USDT
AUDIO-USDC,Audius,0.0753,-0.26490066225166,AUDIO,USDC
AUDIO-USD,Audius,0.0753,-0.26490066225166,AUDIO,USD
KERNEL-USD,KernelDAO,0.1785,-0.27932960893855,KERNEL,USD
KERNEL-USDC,KernelDAO,0.1785,-0.27932960893855,KERNEL,USDC
T-USDC,Threshold,0.01722,-0.28951939779965,T,USDC
T-USD,Threshold,0.01722,-0.28951939779965,T,USD
FLOKI-USDC,FLOKI,0.0000973,-0.30737704918033,FLOKI,USDC
FLOKI-USD,FLOKI,0.0000973,-0.30737704918033,FLOKI,USD
CHZ-GBP,Chiliz,0.0319,-0.3125,CHZ,GBP
KRL-USDC,Kryll,0.3493,-0.31392694063927,KRL,USDC
KRL-USD,Kryll,0.3493,-0.31392694063927,KRL,USD
DIMO-USD,DIMO,0.0643,-0.35642336897567,DIMO,USD
DIMO-USDC,DIMO,0.0643,-0.35642336897567,DIMO,USDC
ALT-USD,Altlayer,0.03174,-0.37664783427495,ALT,USD
ALT-USDC,Altlayer,0.03174,-0.37664783427495,ALT,USDC
ADA-USDC,Cardano,0.7565,-0.38188043191994,ADA,USDC
ADA-USD,Cardano,0.7565,-0.38188043191994,ADA,USD
SOL-GBP,Solana,128.7,-0.38699690402477,SOL,GBP
LINK-USD,Chainlink,15.496,-0.40491034128157,LINK,USD
LINK-USDC,Chainlink,15.496,-0.40491034128157,LINK,USDC
PERP-USDC,Perpetual Protocol,0.2697,-0.40620384047267,PERP,USDC
PERP-USD,Perpetual Protocol,0.2697,-0.40620384047267,PERP,USD
SOL-BTC,Solana,0.0015963,-0.4365995135034,SOL,BTC
ATOM-BTC,Cosmos,0.0000437,-0.45558086560364,ATOM,BTC
PRO-USDC,Propy,1.0695,-0.45606850335071,PRO,USDC
PRO-USD,Propy,1.0695,-0.45606850335071,PRO,USD
CHZ-USDC,Chiliz,0.0433,-0.45977011494253,CHZ,USDC
CHZ-USD,Chiliz,0.0433,-0.45977011494253,CHZ,USD
ADA-USDT,Cardano,0.7557,-0.46101159114858,ADA,USDT
ENS-EUR,Ethereum Name Service,19.32,-0.46367851622875,ENS,EUR
AERO-USD,Aerodrome Finance,0.58832,-0.47030959228557,AERO,USD
AERO-USDC,Aerodrome Finance,0.58832,-0.47030959228557,AERO,USDC
DRIFT-USD,Drift Protocol,0.626,-0.47694753577107,DRIFT,USD
DRIFT-USDC,Drift Protocol,0.626,-0.47694753577107,DRIFT,USDC
CORECHAIN-USDC,Core,0.811,-0.49079754601227,CORECHAIN,USDC
CORECHAIN-USD,Core,0.811,-0.49079754601227,CORECHAIN,USD
RLC-USD,iExec RLC,1.1622,-0.49657534246575,RLC,USD
RLC-USDC,iExec RLC,1.1622,-0.49657534246575,RLC,USDC
JASMY-USDT,Jasmy,0.01741,-0.51428571428571,JASMY,USDT
LINK-GBP,Chainlink,11.42,-0.52264808362369,LINK,GBP
AAVE-USD,Aave,267.92,-0.53090774085762,AAVE,USD
AAVE-USDC,Aave,267.92,-0.53090774085762,AAVE,USDC
ENS-USDT,Ethereum Name Service,21.96,-0.54347826086957,ENS,USDT
ADA-EUR,Cardano,0.6641,-0.55405810122791,ADA,EUR
PRCL-USDC,Parcl,0.1037,-0.57526366251198,PRCL,USDC
PRCL-USD,Parcl,0.1037,-0.57526366251198,PRCL,USD
SOL-ETH,Solana,0.06818,-0.58326042578011,SOL,ETH
AVT-USDC,Aventus,1.69,-0.58823529411765,AVT,USDC
AVT-USD,Aventus,1.69,-0.58823529411765,AVT,USD
MUSE-USD,Muse,8.52,-0.59502975148757,MUSE,USD
MUSE-USDC,Muse,8.52,-0.59502975148757,MUSE,USDC
SUKU-USDC,SUKU,0.0331,-0.6006006006006,SUKU,USDC
SUKU-USD,SUKU,0.0331,-0.6006006006006,SUKU,USD
AXS-USDC,Axie Infinity,2.803,-0.60283687943262,AXS,USDC
AXS-USD,Axie Infinity,2.803,-0.60283687943262,AXS,USD
AAVE-EUR,Aave,235.22,-0.60426790619058,AAVE,EUR
STRK-USDC,Starknet Token,0.156,-0.63694267515924,STRK,USDC
STRK-USD,Starknet Token,0.156,-0.63694267515924,STRK,USD
AXS-USDT,Axie Infinity,2.801,-0.63852429939695,AXS,USDT
OSMO-USD,Osmosis,0.2313,-0.64432989690722,OSMO,USD
OSMO-USDC,Osmosis,0.2313,-0.64432989690722,OSMO,USDC
STX-USDT,Stacks,0.8753,-0.64699205448354,STX,USDT
GHST-USD,Aavegotchi,0.458,-0.65075921908894,GHST,USD
GHST-USDC,Aavegotchi,0.458,-0.65075921908894,GHST,USDC
ATOM-GBP,Cosmos,3.505,-0.65192743764172,ATOM,GBP
AKT-USD,Akash Network,1.516,-0.65530799475754,AKT,USD
AKT-USDC,Akash Network,1.516,-0.65530799475754,AKT,USDC
ETC-USD,Ethereum Classic,18.18,-0.65573770491803,ETC,USD
ETC-USDC,Ethereum Classic,18.18,-0.65573770491803,ETC,USDC
LINK-EUR,Chainlink,13.57,-0.6588579795022,LINK,EUR
ARB-USDC,Arbitrum,0.3908,-0.66090493136756,ARB,USDC
ARB-USD,Arbitrum,0.3908,-0.66090493136756,ARB,USD
ADA-ETH,Cardano,0.000295,-0.67340067340067,ADA,ETH
ADA-GBP,Cardano,0.5573,-0.67724113348779,ADA,GBP
ZEC-USD,Zcash,54.09,-0.67939772309952,ZEC,USD
ZEC-USDC,Zcash,54.09,-0.67939772309952,ZEC,USDC
COMP-USD,Compound,41.91,-0.68720379146919,COMP,USD
COMP-USDC,Compound,41.91,-0.68720379146919,COMP,USDC
CHZ-USDT,Chiliz,0.0433,-0.68807339449541,CHZ,USDT
SHIB-USDT,SHIBA INU,0.0000144,-0.68965517241379,SHIB,USDT
AAVE-BTC,Aave,0.002448,-0.68965517241379,AAVE,BTC
FX-USDC,Function X,0.1856,-0.69555912252541,FX,USDC
FX-USD,Function X,0.1856,-0.69555912252541,FX,USD
AAVE-GBP,Aave,196.94,-0.70585862660079,AAVE,GBP
PUNDIX-USD,Pundi X (New),0.3825,-0.72670646249676,PUNDIX,USD
PUNDIX-USDC,Pundi X (New),0.3825,-0.72670646249676,PUNDIX,USDC
ZEN-USDC,Horizen,9.416,-0.72746441750132,ZEN,USDC
ZEN-USD,Horizen,9.416,-0.72746441750132,ZEN,USD
MSOL-USDC,Marinade Staked SOL,225.33,-0.73568281938326,MSOL,USDC
MSOL-USD,Marinade Staked SOL,225.33,-0.73568281938326,MSOL,USD
ZRO-USD,LayerZero,2.693,-0.73719130114265,ZRO,USD
ZRO-USDC,LayerZero,2.693,-0.73719130114265,ZRO,USDC
ETC-GBP,Ethereum Classic,13.46,-0.73746312684366,ETC,GBP
STX-USDC,Stacks,0.8787,-0.7567201264965,STX,USDC
STX-USD,Stacks,0.8787,-0.7567201264965,STX,USD
AUCTION-USD,Bounce Token,11.75,-0.76013513513514,AUCTION,USD
AUCTION-USDC,Bounce Token,11.75,-0.76013513513514,AUCTION,USDC
AXS-BTC,Axie Infinity,0.0000257,-0.77220077220077,AXS,BTC
PYR-USDC,Vulcan Forged PYR,1.156,-0.7725321888412,PYR,USDC
PYR-USD,Vulcan Forged PYR,1.156,-0.7725321888412,PYR,USD
IDEX-USDC,IDEX,0.0246,-0.80645161290323,IDEX,USDC
IDEX-USD,IDEX,0.0246,-0.80645161290323,IDEX,USD
CGLD-USD,Celo,0.368,-0.80862533692722,CGLD,USD
CGLD-USDC,Celo,0.368,-0.80862533692722,CGLD,USDC
FARM-USDC,Harvest Finance,30.38,-0.84856396866841,FARM,USDC
FARM-USD,Harvest Finance,30.38,-0.84856396866841,FARM,USD
